9232,12,12C,2010-03-11,85,86,87,88,89,88,87,85,84,82,B
6612,12,12D,2010-09-30,90,91,92,93,94,93,92,90,89,87,A
8704,12,12E,2010-03-14,86,87,88,89,90,89,88,86,85,83,B
8748,12,12F,2012-09-23,91,92,93,94,95,94,93,91,90,88,A
8770,12,12G,2009-12-29,82,83,84,85,86,85,84,82,81,79,B
2498,12,12H,2011-04-30,93,94,95,96,97,96,95,93,92,90,A
8792,12,12I,2008-01-17,81,82,83,84,85,84,83,81,80,78,C
11253,12,12J,2011-06-22,88,89,90,91,92,91,90,88,87,85,A
8814,12,12K,2010-10-24,89,90,91,92,93,92,91,89,88,86,A
8836,12,12L,2011-02-11,91,92,93,94,95,94,93,91,90,88,A
8858,12,12M,2009-07-20,80,81,82,83,84,83,82,80,79,77,C
35786,12,12N,2007-11-17,90,91,92,93,94,93,92,90,89,87,A
35830,12,12A,2011-01-20,85,86,87,88,89,88,87,85,84,82,B
35852,12,12B,2008-02-27,91,92,93,94,95,94,93,91,90,88,A
18750,12,12C,2007-06-26,87,88,89,90,91,90,89,87,86,84,B
35874,12,12D,2012-07-28,80,81,82,83,84,83,82,80,79,77,C
4544,12,12E,2007-11-12,90,91,92,93,94,93,92,90,89,87,A
35896,12,12F,2009-10-18,86,87,88,89,90,89,88,86,85,83,B
35918,12,12G,2007-12-08,91,92,93,94,95,94,93,91,90,88,A
35940,12,12H,2011-11-21,89,90,91,92,93,92,91,89,88,86,A
35962,12,12I,2009-01-19,88,89,90,91,92,91,90,88,87,85,A
3664,12,12J,2010-01-19,84,85,86,87,88,87,86,84,83,81,B
3708,12,12K,2009-05-24,90,91,92,93,94,93,92,90,89,87,A
4236,12,12L,2008-03-17,86,87,88,89,90,89,88,86,85,83,B
3598,12,12M,2009-06-15,91,92,93,94,95,94,93,91,90,88,A
4280,12,12N,2009-12-14,84,85,86,87,88,87,86,84,83,81,B
17504,12,12O,2010-03-26,83,84,85,86,87,86,85,83,82,80,B
35060,12,12P,2011-04-13,88,89,90,91,92,91,90,88,87,85,A
4346,12,12Q,2011-01-20,90,91,92,93,94,93,92,90,89,87,A
4368,12,12R,2008-04-19,82,83,84,85,86,85,84,82,81,79,B
4390,12,12S,2009-09-16,91,92,93,94,95,94,93,91,90,88,A
2223,12,12T,2010-12-11,84,85,86,87,88,87,86,84,83,81,B
4434,12,12U,2012-05-22,91,92,93,94,95,94,93,91,90,88,A
4456,12,12V,2010-01-31,89,90,91,92,93,92,91,89,88,86,A
4500,12,12W,2009-07-25,90,91,92,93,94,93,92,90,89,87,A
4522,12,12X,2011-06-14,80,81,82,83,84,83,82,80,79,77,C
1327,12,12Y,2009-12-15,91,92,93,94,95,94,93,91,90,88,A
1087,12,12Z,2010-11-30,86,87,88,89,90,89,88,86,85,83,B
13750,12,12A,2012-10-07,87,88,89,90,91,90,89,87,86,84,B
30946,12,12B,2009-06-13,90,91,92,93,94,93,92,90,89,87,A
30858,12,12C,2008-07-20,84,85,86,87,88,87,86,84,83,81,B
8506,12,12D,2009-04-24,92,93,94,95,96,95,94,92,91,89,A
8462,12,12E,2007-07-20,91,92,93,94,95,94,93,91,90,88,A
8000,12,12F,2007-10-20,85,86,87,88,89,88,87,85,84,82,B
33740,12,12G,2011-07-23,90,91,92,93,94,93,92,90,89,87,A
34950,12,12H,2009-03-29,83,84,85,86,87,86,85,83,82,80,B
8924,12,12I,2007-11-16,94,95,96,97,98,97,96,94,93,91,A
33762,12,12J,2007-04-20,88,89,90,91,92,91,90,88,87,85,A
34048,12,12K,2009-12-28,92,93,94,95,96,95,94,92,91,89,A
8528,12,12L,2012-10-22,84,85,86,87,88,87,86,84,83,81,B
5006,12,12M,2009-04-28,86,87,88,89,90,89,88,86,85,83,B
34070,12,12N,2010-04-17,83,84,85,86,87,86,85,83,82,80,B
31430,12,12O,2007-12-25,92,93,94,95,96,95,94,92,91,89,A
21250,12,12P,2007-09-30,88,89,90,91,92,91,90,88,87,85,A
1120,12,12Q,2012-05-23,90,91,92,93,94,93,92,90,89,87,A
3950,12,12R,2009-01-13,92,93,94,95,96,95,94,92,91,89,A
8286,12,12S,2009-02-25,84,85,86,87,88,87,86,84,83,81,B
